step,customer,age,gender,merchant,category,amount,fraud
8,2444,1,1,31,13,43.3,0
153,1686,4,1,31,13,2.45,0
76,3118,5,2,32,13,54.9,0
70,1990,1,1,31,13,0.6,0
113,2259,1,1,31,13,54.55,0
174,2079,5,2,32,13,48.43,0
48,926,5,2,32,13,19.44,0
81,1142,2,2,32,13,36.84,0
78,2141,3,1,33,14,63.35,0
97,2426,2,1,31,13,56.52,0
102,935,4,2,32,13,3.62,0
106,3119,3,1,31,13,0.23,0
38,2471,2,1,31,13,42.4,0
177,1602,4,2,33,14,52.14,0
3,2945,3,2,32,13,30.73,0
97,1387,2,2,32,13,35.07,0
25,2328,3,1,32,13,25.09,0
147,717,3,1,31,13,4.24,0
39,3120,4,2,32,13,7.9,0
21,3121,2,2,31,13,17.71,0
90,2426,2,1,31,13,31.74,0
54,3122,4,2,32,13,37.26,0
130,3123,4,1,31,13,9.81,0
79,2914,5,1,31,13,7.19,0
55,3124,2,2,31,13,40.19,0
125,1308,1,2,32,13,31.08,0
72,2932,2,1,31,13,10.29,0
139,3125,4,2,31,13,2.32,0
91,402,5,2,32,13,21.55,0
98,1856,1,2,31,13,2.79,0
115,3126,1,2,31,13,47.08,0
135,3127,2,1,33,14,13.69,0
93,463,6,2,32,13,31.61,0
97,1854,2,2,40,1,154.43,0
177,613,6,2,32,13,13.7,0
26,2052,3,1,33,14,81.83,0
55,606,1,1,32,13,10.05,0
111,111,3,1,31,13,31.7,0
146,1945,1,2,31,13,41.04,0
130,1356,3,2,32,13,25.78,0
18,3128,3,1,31,13,20.7,0
33,1303,5,2,32,13,2.58,0
4,3125,4,2,32,13,17.31,0
113,1304,4,1,21,12,61.65,0
135,636,2,1,32,13,13.88,0
105,379,4,1,31,13,37.13,0
162,133,5,2,31,13,4.51,0
8,1773,4,2,32,13,16.29,0
132,513,2,2,32,13,1.25,0
27,3129,2,1,31,13,34.65,0
161,2996,3,2,31,13,56.71,0
79,3130,3,1,31,13,35.83,0
84,280,4,2,32,13,30.1,0
73,1585,3,2,31,13,34.35,0
28,1409,2,2,31,13,19.07,0
34,410,6,1,21,12,13.52,0
60,1976,4,2,8,3,62.47,0
133,840,3,2,31,13,14.32,0
133,3131,4,1,31,13,73.97,0
85,1397,2,2,31,13,35.85,0
87,2765,1,1,33,14,3.33,0
133,235,3,2,32,13,19.89,0
126,518,4,2,31,13,49.29,0
146,2410,2,1,31,13,4.36,0
91,3132,1,2,31,13,18.19,0
86,1769,5,1,31,13,28.98,0
44,3133,4,1,32,13,29.77,0
50,2591,2,1,33,14,28.22,0
56,2418,2,1,31,13,35.97,0
64,3134,1,1,38,3,79.62,0
168,2970,3,2,31,13,40.82,0
107,3135,5,2,33,14,4.27,0
126,591,4,2,32,13,26.4,0
19,847,1,2,32,13,53.51,0
79,2393,3,1,31,13,58.85,0
38,2169,1,1,31,13,34.31,0
95,2632,3,1,31,13,4.64,0
86,2458,5,1,31,13,54.05,0
169,2374,3,2,31,13,3.85,0
55,3136,2,1,31,13,24.86,0
128,1387,2,2,32,13,12.22,0
57,1886,2,1,32,13,46.49,0
144,2923,3,1,33,14,27.33,0
142,2860,3,1,38,3,137.76,0
23,1761,1,1,31,13,31.58,0
111,3137,4,1,31,13,21.27,0
87,588,4,1,31,13,29.71,0
5,988,6,1,32,13,2.77,0
128,299,4,2,32,13,3.25,0
138,1443,4,2,32,13,23.17,0
126,3138,3,2,31,13,26.84,0
1,1669,5,2,32,13,8.64,0
132,3139,3,2,32,13,5.34,0
131,377,3,1,31,13,24.93,0
138,2288,4,2,32,13,25.31,0
52,2226,2,2,32,13,43.04,0
134,3140,3,1,31,13,59,0
38,2295,3,2,33,14,1.58,0
44,3141,5,2,32,13,22.09,0
64,3142,2,2,31,13,11.24,0
108,2284,2,1,31,13,45.79,0
164,2540,2,2,31,13,9.21,0
140,3080,4,2,32,13,12.98,0
19,2699,5,1,22,1,135.19,0
12,2897,2,1,32,13,41.32,0
163,1775,5,1,33,14,87.48,0
51,373,1,2,33,14,43.91,0
95,582,2,1,31,13,25.51,0
35,1847,2,2,31,13,6.06,0
59,252,3,1,31,13,39.94,0
136,1509,4,1,31,13,17.62,0
3,1157,4,2,33,14,93.34,0
64,3143,3,1,31,13,19.35,0
0,3144,3,1,31,13,27.35,0
144,951,2,2,32,13,57.18,0
74,2194,1,1,31,13,15.27,0
59,1104,2,1,31,13,12.99,0
167,3145,2,2,31,13,26.25,0
41,1683,2,1,31,13,49.75,0
114,2488,4,2,31,13,37.63,0
121,2327,2,1,38,3,63.75,0
67,3146,2,1,32,13,33.09,0
132,3147,2,2,31,13,0.63,0
29,2720,2,1,31,13,20.24,0
104,228,4,2,31,13,43.94,0
54,3148,3,2,31,13,6.65,0
117,2730,3,1,31,13,16.65,0
85,2673,2,1,18,10,50.26,0
78,1077,2,2,32,13,37.79,0
100,1837,2,1,39,7,35.22,0
174,2480,2,2,31,13,44.46,0
100,3149,3,2,38,3,4.28,0
80,1342,4,1,18,10,59.72,0
163,1540,2,2,32,13,13.75,0
147,959,3,1,32,13,34.1,0
150,2917,5,1,32,13,40.38,0
177,1611,5,1,31,13,29.79,0
46,1650,1,2,32,13,59.7,0
80,3150,5,2,31,13,3.77,0
78,3151,1,1,31,13,39.07,0
118,1423,2,2,32,13,15.16,0
119,2505,1,2,32,13,38.55,0
144,3152,2,2,31,13,3.39,0
140,1415,2,2,32,13,35.84,0
15,1854,2,2,31,13,14.61,0
156,1300,4,1,32,13,18.61,0
109,2805,2,2,33,14,31.37,0
134,1648,6,1,32,13,44.26,0
118,3153,4,2,32,13,37.77,0
144,3154,3,1,32,13,20.02,0
63,3155,3,2,32,13,45.01,0
98,1171,4,2,8,3,40.82,0
134,345,2,2,31,13,44.53,0
31,272,2,2,31,13,20.51,0
60,757,2,2,32,13,10.29,0
114,3146,2,1,31,13,30.65,0
118,1697,2,1,31,13,52.41,0
68,3156,4,1,32,13,22.05,0
168,263,2,1,31,13,19.12,0
1,1202,2,1,32,13,20.3,0
126,2651,5,1,32,13,7.72,0
170,1514,3,1,31,13,28.01,0
22,1355,2,2,32,13,17.01,0
86,1162,2,1,31,13,44.74,0
151,3157,1,2,32,13,16.97,0
80,3090,4,1,31,13,17.27,0
127,2892,3,2,31,13,29.13,0
147,2350,4,2,31,13,36.11,0
72,1869,2,2,32,13,28.28,0
63,3158,2,2,31,13,32.14,0
149,2986,3,1,31,13,36.94,0
157,1855,5,1,38,3,18.74,0
162,1210,2,2,33,14,70.47,0
66,2169,1,1,31,13,51.11,0
97,417,3,1,21,12,26.73,0
19,2402,5,1,32,13,33.99,0
1,2872,1,2,32,13,40.23,0
140,1490,1,1,32,13,21.29,0
175,2961,6,1,32,13,17.91,0
147,3159,3,2,31,13,5.88,0
57,468,2,2,32,13,35.27,0
165,1442,2,2,31,13,13.26,0
95,1810,2,1,31,13,6.54,0
120,3160,4,2,32,13,30.72,0
149,781,4,1,31,13,34.62,0
165,1219,1,2,32,13,25.02,0
5,3161,3,2,32,13,62.21,0
123,2700,5,1,32,13,17.1,0
40,680,5,1,32,13,9.47,0
57,1664,6,2,32,13,18.91,0
168,787,6,1,31,13,16.06,0
163,187,3,1,31,13,22.41,0
88,415,3,2,32,13,32.6,0
179,1656,4,1,31,13,7.66,0
34,2105,3,1,31,13,12.11,0
139,911,2,1,32,13,43.48,0
123,3080,4,2,18,10,25.18,0
152,3162,4,2,31,13,25.77,0
76,1813,3,1,31,13,14.01,0
101,3163,1,1,31,13,25.56,0
170,1644,4,2,31,13,15.57,0
67,3164,2,1,31,13,1.04,0
96,3165,4,2,31,13,35.13,0
145,92,3,2,33,14,37.81,0
119,1502,4,2,32,13,54.03,0
101,3166,2,2,34,1,86.92,0
78,3167,4,2,28,3,103.55,0
87,1469,3,1,32,13,0.56,0
52,1835,4,2,32,13,20.42,0
157,91,4,1,31,13,26.57,0
106,2437,2,2,31,13,41.25,0
22,3168,2,2,31,13,50.79,0
155,3169,4,1,31,13,25.56,0
50,1494,3,1,31,13,31.1,0
98,3170,2,2,31,13,18.29,0
94,142,5,2,32,13,17.45,0
60,1583,1,2,31,13,24.54,0
130,581,4,1,21,12,86.65,0
90,141,1,1,18,10,52.07,0
73,380,2,2,32,13,20.67,0
117,1937,4,1,31,13,52.47,0
132,383,3,2,32,13,27.34,0
118,1542,2,2,31,13,66.53,0
60,1635,2,2,31,13,10.98,0
112,3171,1,1,33,14,41.51,0
179,1809,2,2,31,13,5.78,0
64,1575,1,1,31,13,35.73,0
27,1423,2,2,32,13,53.71,0
169,1607,1,2,31,13,29.57,0
118,3172,4,2,32,13,48.73,0
145,1632,3,2,31,13,27.88,0
45,1927,2,2,31,13,36.63,0
31,2628,4,2,31,13,41.75,0
157,256,1,2,1,1,37.3,0
149,3173,3,1,32,13,15.65,0
77,1242,2,1,36,5,9.59,0
11,2491,4,1,32,13,1.13,0
7,2986,3,1,32,13,19.92,0
103,768,4,2,31,13,10.18,0
57,1985,2,2,31,13,24.68,0
174,176,3,2,31,13,44.42,0
159,2139,5,1,31,13,42.71,0
158,1578,2,1,31,13,22.67,0
91,1698,5,2,31,13,27.24,0
35,2814,4,2,32,13,23.19,0
104,2013,3,1,31,13,10.85,0
45,174,6,2,32,13,18.29,0
79,2526,2,1,31,13,42.63,0
72,2649,3,2,31,13,39.92,0
64,3174,4,2,31,13,18.27,0
156,2725,1,2,31,13,16.3,0
77,2954,5,2,31,13,12.06,0
133,2411,3,2,32,13,0.1,0
17,1480,4,2,32,13,6.26,0
118,2756,4,2,31,13,53.77,0
179,2819,2,1,31,13,46.77,0
86,2658,2,1,31,13,5.43,0
111,3175,3,1,31,13,10.99,0
122,787,6,1,31,13,6.32,0
6,1692,2,2,31,13,32.41,0
80,1055,6,2,6,3,88.31,0
5,461,3,1,32,13,24.35,0
59,3176,5,1,32,13,55.14,0
166,3177,6,1,31,13,12.9,0
160,387,2,2,32,13,9.66,0
130,2549,2,2,31,13,21.03,0
94,3178,3,1,31,13,25.03,0
96,2305,3,2,32,13,17.93,0
23,2511,6,2,38,3,122.82,0
2,3179,3,2,32,13,25.33,0
101,441,2,2,31,13,6.73,0
127,3180,2,1,31,13,11.62,0
123,2782,3,2,31,13,1.33,0
12,3181,3,1,31,13,42.07,0
176,2145,2,2,31,13,16.75,0
143,715,4,1,31,13,43.48,0
115,3161,3,2,31,13,8.24,0
68,3182,2,2,32,13,1.82,0
176,1918,5,2,31,13,31.3,0
0,3183,2,1,32,13,9.4,0
122,1650,1,2,33,14,2.71,0
69,3184,2,1,31,13,36.91,0
146,3185,1,1,31,13,8.69,0
126,3186,1,2,33,14,21.59,0
147,2527,3,2,32,13,14.16,0
64,3187,2,1,31,13,46.07,0
82,2545,4,1,31,13,23.18,0
166,359,5,1,31,13,42.28,0
143,151,2,2,31,13,39.5,0
35,635,3,1,32,13,22.86,0
95,1486,5,1,31,13,47.59,0
12,1842,1,2,31,13,21.25,0
90,2452,3,2,31,13,20.15,0
138,214,2,2,31,13,49.73,0
28,2302,2,1,31,13,2.76,0
66,3188,4,1,32,13,16.47,0
56,3189,3,2,32,13,32.69,0
100,72,5,2,32,13,18.46,0
175,1383,1,1,32,13,20.59,0
91,272,2,2,31,13,21,0
104,1487,6,1,31,13,48.89,0
154,2043,5,2,32,13,14.01,0
92,848,3,2,31,13,51.07,0
7,3190,2,1,32,13,34.61,0
135,2634,4,1,31,13,56.46,0
113,3191,2,2,34,1,125.84,0
126,2064,4,1,31,13,23.87,0
90,3192,2,2,31,13,40.51,0
144,3193,3,1,31,13,30.8,0
59,3194,2,2,31,13,24.87,0
126,1821,1,1,31,13,6.44,0
111,691,4,1,33,14,48.99,0
42,3195,3,1,32,13,66.25,0
84,2504,6,1,32,13,28.51,0
90,839,3,1,32,13,19.21,0
92,3196,5,2,33,14,26.78,0
139,3161,3,2,31,13,50.59,0
162,3197,1,1,31,13,13.25,0
39,3074,2,2,32,13,29.03,0
102,3198,4,1,31,13,23.65,0
87,3199,1,1,31,13,19.16,0
21,3200,2,1,31,13,36.98,0
128,3201,1,2,31,13,1.82,0
76,3202,4,1,31,13,13.03,0
174,3203,5,1,31,13,14.97,0
9,469,2,1,32,13,13.14,0
163,1554,2,2,33,14,2.28,0
144,469,2,1,31,13,61.83,0
109,2132,6,1,32,13,30.4,0
72,2113,6,1,31,13,12.92,0
26,454,2,1,32,13,9.99,0
71,282,2,2,32,13,27.45,0
1,2444,1,1,31,13,22.3,0
134,713,1,2,31,13,20.42,0
65,1659,2,2,31,13,33.58,0
162,3204,2,1,31,13,21.53,0
151,2119,1,2,31,13,29.32,0
6,3192,2,2,32,13,0.98,0
17,2904,1,1,32,13,18.87,0
19,3205,4,1,31,13,20.12,0
143,1915,3,1,31,13,28.44,0
48,3206,1,2,31,13,29.9,0
171,3207,3,2,32,13,12.48,0
179,473,3,1,31,13,52.52,0
24,3208,4,2,1,1,88.7,0
53,415,3,2,32,13,32.92,0
111,3209,3,1,31,13,16.02,0
25,2024,5,2,31,13,36.28,0
132,1597,5,1,31,13,38.28,0
177,1729,4,2,31,13,31.66,0
92,260,4,2,31,13,24.25,0
32,1887,6,1,32,13,20.28,0
19,258,3,1,4,4,66.72,0
138,1819,5,2,31,13,9.56,0
65,1763,2,2,31,13,16.66,0
56,3210,4,1,18,10,15.14,0
173,959,3,1,31,13,15.92,0
142,272,2,2,32,13,26.7,0
33,1809,2,2,32,13,34.72,0
130,3047,3,2,31,13,54.96,0
111,3028,4,2,32,13,15.97,0
86,3211,3,1,32,13,4.82,0
21,2587,1,2,32,13,46.99,0
42,1241,5,1,32,13,3.65,0
123,640,5,2,32,13,4.74,0
144,2467,2,1,32,13,6.79,0
89,264,6,2,32,13,14.53,0
27,266,5,1,32,13,30.94,0
28,3212,3,1,31,13,44.42,0
88,3213,2,1,31,13,20.38,0
112,2222,4,1,31,13,16.05,0
122,260,4,2,33,14,17.72,0
129,1974,2,1,31,13,3.62,0
155,3214,3,2,31,13,31.82,0
140,3215,3,1,31,13,31.17,0
86,3216,2,2,31,13,0.92,0
111,3217,4,1,31,13,47.44,0
85,3218,6,2,32,13,3.55,0
54,3219,4,2,31,13,41.51,0
149,2051,1,2,31,13,41.84,0
35,1690,3,2,21,12,78.19,0
122,2928,4,2,31,13,13.81,0
104,2277,2,1,31,13,7.93,0
176,501,2,2,31,13,40.41,0
25,2086,2,1,32,13,40.25,0
166,1218,6,2,32,13,27.48,0
73,561,2,1,32,13,0.22,0
52,2245,4,1,32,13,44.54,0
39,1788,5,1,32,13,31.9,0
82,351,4,2,31,13,5.7,0
2,2213,1,2,31,13,38.66,0
99,1256,2,1,32,13,45.72,0
1,3220,2,2,32,13,41.94,0
47,2497,4,1,32,13,7.52,0
163,2910,6,1,31,13,3.79,0
115,1932,3,1,31,13,26.49,0
137,3221,2,2,31,13,21.29,0
141,3222,3,2,32,13,3.83,0
28,582,2,1,32,13,43.72,0
144,3223,4,1,31,13,46.38,0
131,1299,2,2,22,1,80.05,0
31,275,1,2,32,13,30.64,0
150,153,3,1,31,13,21.89,0
160,1065,2,1,31,13,7.9,0
149,525,2,1,33,14,42.14,0
159,3224,2,1,31,13,10.63,0
114,2847,4,2,32,13,6.5,0
20,1521,1,2,32,13,4.27,0
58,3225,4,2,46,3,34.65,0
67,112,1,2,32,13,15.44,0
168,675,4,1,31,13,23.56,0
81,1901,1,1,32,13,28.54,0
2,2099,6,2,32,13,37.21,0
154,1146,4,1,31,13,28.25,0
115,3226,3,2,31,13,60.83,0
49,2224,4,2,32,13,1.14,0
38,811,4,2,31,13,17.36,0
108,2110,4,1,31,13,8.57,0
133,2037,5,1,31,13,11.33,0
146,3227,4,1,43,11,27.81,0
178,3228,3,1,31,13,40.05,0
150,2547,3,1,31,13,30.27,0
137,1081,2,2,31,13,25.15,0
118,3229,5,1,31,13,18.97,0
149,3230,4,1,31,13,4.26,0
4,3231,2,2,32,13,72.07,0
111,1415,2,2,33,14,73.76,0
138,1410,2,1,32,13,23.24,0
160,3232,2,1,15,4,16.96,0
131,2109,4,1,32,13,12.4,0
100,2638,2,1,33,14,76.26,0
10,3233,3,1,32,13,28.75,0
140,1149,4,2,32,13,24.36,0
86,1716,3,2,31,13,40.59,0
43,2831,2,1,32,13,73.95,0
115,574,3,2,38,3,64.61,0
139,779,2,2,32,13,13.96,0
170,235,3,2,32,13,13.58,0
52,3210,4,1,32,13,38.24,0
64,2086,2,1,32,13,14.71,0
41,1001,4,1,3,3,26.61,0
74,57,3,2,31,13,41.81,0
5,2327,2,1,31,13,25.71,0
72,3234,3,2,33,14,1.65,0
136,1097,3,2,31,13,60.71,0
42,2190,4,1,33,14,83.84,0
21,2961,6,1,1,1,29.06,0
132,2920,1,2,33,14,13.03,0
83,436,2,2,31,13,16.16,0
41,2977,2,2,32,13,23.25,0
25,804,1,2,32,13,46.57,0
169,3235,2,2,32,13,1.51,0
102,1079,6,1,31,13,36.01,0
25,2580,4,1,32,13,20.32,0
49,2108,2,2,32,13,29.83,0
177,3236,2,1,31,13,8.65,0
136,2557,6,2,31,13,30.11,0
154,1742,3,1,31,13,52.11,0
119,3001,3,2,32,13,79.86,0
92,239,1,2,18,10,38.85,0
41,231,6,2,31,13,1.82,0
84,3237,2,1,31,13,17.94,0
127,3238,3,1,31,13,16.26,0
130,2912,3,2,31,13,32.01,0
22,3239,3,1,33,14,41.65,0
83,2860,3,1,31,13,19.96,0
148,3240,5,2,31,13,27.68,0
88,153,3,1,31,13,69.03,0
165,536,4,1,31,13,26.19,0
35,2303,4,1,35,7,51.39,0
170,1777,2,2,31,13,27.7,0
75,2767,1,1,32,13,6.27,0
109,3241,4,1,31,13,28.64,0
175,1316,4,2,32,13,16.73,0
144,2684,5,2,31,13,4.89,0
78,3242,3,2,32,13,8.37,0
92,80,3,1,32,13,39.43,0
113,2561,4,2,38,3,139.91,0
88,3111,4,2,31,13,38.57,0
156,1641,4,1,31,13,37.39,0
105,598,2,2,31,13,22.26,0
62,3243,2,2,32,13,1.83,0
3,1811,3,2,32,13,16.4,0
70,3101,3,1,31,13,9.91,0
13,416,5,1,32,13,36.78,0
30,2209,2,2,31,13,32.39,0
122,1733,1,1,31,13,45.21,0
150,1099,2,2,34,1,58.19,0
45,3244,5,1,32,13,29.57,0
165,2677,1,2,31,13,68.97,0
91,2438,2,2,32,13,8.51,0
22,2470,5,2,31,13,24.94,0
49,3062,6,1,21,12,48.43,0
5,302,2,1,1,1,63.03,0
21,3245,4,1,32,13,8.24,0
12,317,5,1,32,13,24.64,0
65,2566,2,1,31,13,33.08,0
59,2879,2,2,31,13,29.61,0
88,1010,6,1,31,13,19.24,0
39,2056,5,2,31,13,2.7,0
59,3246,2,2,31,13,7.6,0
13,1163,5,1,32,13,25.36,0
140,1132,2,2,32,13,7.79,0
46,3247,2,1,31,13,19.18,0
122,2195,3,2,40,1,169.21,0
176,3187,2,1,32,13,34.24,0
109,2757,4,1,31,13,18.97,0
12,2967,3,1,32,13,26.57,0
104,391,4,2,32,13,17.14,0
135,2806,2,2,31,13,20.88,0
164,2251,2,1,31,13,27.48,0
161,2299,2,1,31,13,16.56,0
128,650,3,2,32,13,2.41,0
121,3159,3,2,31,13,74.98,0
168,3015,3,1,31,13,15.85,0
141,455,2,2,32,13,42.15,0
52,3248,2,2,33,14,85.8,0
36,2480,2,2,32,13,48.46,0
169,3249,4,1,31,13,38.95,0
176,3250,2,2,32,13,43.26,0
122,2062,4,2,31,13,36.91,0
10,1195,5,1,32,13,1.7,0
168,1316,4,2,32,13,82.25,0
104,2281,2,2,32,13,29.64,0
90,2761,1,2,31,13,12.69,0
52,1620,3,2,31,13,8.23,0
178,2715,2,2,33,14,57.07,0
18,1677,2,2,32,13,2.41,0
106,2371,6,1,32,13,21.53,0
67,2552,4,1,31,13,37.57,0
171,3180,2,1,31,13,43.15,0
44,1934,4,2,32,13,16.61,0
170,2244,3,2,31,13,60.24,0
56,2772,2,2,34,1,215.24,0
167,3034,5,2,31,13,18.86,0
116,2339,5,1,32,13,15.87,0
88,1247,1,2,32,13,25.8,0
21,1997,5,1,21,12,31.13,0
122,72,5,2,31,13,24.37,0
63,3251,2,2,32,13,11.91,0
3,2152,3,2,32,13,13.94,0
159,1909,3,2,33,14,22.85,0
2,3252,3,2,32,13,15.5,0
140,2285,4,1,31,13,37.94,0
157,381,4,1,31,13,58.19,0
20,1692,2,2,31,13,11.7,0
99,3169,4,1,31,13,54.51,0
125,3253,4,2,31,13,3.48,0
153,1954,2,1,31,13,21.43,0
48,621,1,2,31,13,35.04,0
162,121,5,2,32,13,2.13,0
172,2181,5,1,31,13,49.05,0
60,3254,6,2,32,13,29.1,0
67,950,4,1,31,13,14.55,0
96,3255,5,1,31,13,25.04,0
62,2527,3,2,32,13,15.95,0
152,3138,3,2,31,13,6.31,0
44,983,3,1,18,10,57.19,0
123,1342,4,1,32,13,12.78,0
108,3256,2,2,31,13,34.44,0
131,1327,2,2,32,13,23.6,0
132,1728,5,1,31,13,49.79,0
15,1189,4,1,32,13,33.97,0
144,1802,1,2,31,13,34.28,0
34,1579,3,2,8,3,19.98,0
130,848,3,2,31,13,15.45,0
176,837,1,1,32,13,59.98,0
64,2949,4,2,32,13,18.6,0
165,3257,4,1,31,13,38.8,0
39,2340,2,1,31,13,31,0
58,173,6,2,31,13,31.17,0
162,3258,2,2,31,13,19.56,0
86,2921,3,1,31,13,81.57,0
130,1790,2,2,32,13,44.11,0
55,3259,3,1,20,11,95.91,0
97,889,2,2,31,13,47.48,0
108,3058,3,1,31,13,23.88,0
154,472,1,1,31,13,8.41,0
61,204,4,1,31,13,57.35,0
127,3260,5,2,31,13,24.72,0
108,2133,2,1,31,13,34.99,0
56,2073,2,2,32,13,9.64,0
30,2447,4,1,31,13,24.11,0
53,2759,3,2,32,13,11.31,0
0,2876,3,1,32,13,17.25,0
14,2098,5,2,31,13,37.27,0
179,2946,2,2,31,13,8.89,0
151,2648,6,1,31,13,7.05,0
65,2093,2,2,34,1,28.04,0
28,3261,3,1,32,13,49.72,0
93,2748,3,2,32,13,18.27,0
118,1174,2,1,32,13,5.12,0
117,1370,3,1,32,13,15.64,0
174,2396,3,1,31,13,31.6,0
150,450,4,2,32,13,35,0
12,3262,2,1,32,13,43.8,0
112,3263,3,2,32,13,14.06,0
66,3264,5,1,31,13,7.58,0
142,249,5,2,31,13,30.36,0
51,2744,3,2,32,13,11.58,0
96,2312,2,2,32,13,3.74,0
49,3265,5,2,33,14,33.51,0
6,1588,4,1,32,13,37.54,0
22,1676,3,2,32,13,24.42,0
6,3266,4,2,32,13,63.25,0
62,1900,3,1,31,13,3.68,0
106,3267,2,2,32,13,14.89,0
45,3268,2,2,32,13,24.29,0
157,3269,2,2,31,13,6.08,0
155,2429,1,1,33,14,49.52,0
96,3270,4,2,25,1,66.9,0
30,3271,2,2,31,13,17.5,0
47,1888,1,2,32,13,8.42,0
73,879,5,1,31,13,20.87,0
3,1245,2,1,32,13,8.98,0
46,1807,4,1,31,13,9.39,0
76,1825,2,2,31,13,20.34,0
125,619,3,1,31,13,3.79,0
173,2127,3,1,31,13,7.75,0
94,2658,2,1,31,13,0.6,0
179,3272,2,2,32,13,44.78,0
72,3106,2,1,32,13,45.28,0
123,3273,2,1,31,13,4.54,0
149,309,2,2,31,13,13.29,0
38,3274,2,1,31,13,42.71,0
101,717,3,1,31,13,27.41,0
171,1904,3,4,31,13,27.61,0
161,2149,4,2,32,13,6.18,0
116,1877,3,2,32,13,41.02,0
135,1949,4,2,31,13,2.37,0
168,2884,3,1,32,13,9.28,0
19,2969,4,2,31,13,25.98,0
69,1773,4,2,34,1,35.2,0
15,3275,4,1,31,13,34.59,0
139,852,3,2,4,4,18.51,0
67,2375,4,1,32,13,34.45,0
57,2319,2,1,31,13,0.01,0
168,745,2,1,31,13,21.43,0
33,2267,3,2,31,13,11.01,0
78,1784,2,2,31,13,1.8,0
89,3016,2,1,31,13,15.3,0
176,3276,1,2,31,13,21.79,0
73,3277,2,2,31,13,32.72,0
30,2695,3,2,31,13,0.36,0
90,3278,3,1,31,13,32.59,0
41,2436,2,1,45,5,31.56,0
38,3279,2,2,31,13,8.47,0
145,1628,2,2,31,13,13.58,0
135,78,4,2,31,13,37.21,0
86,1915,3,1,34,1,15.59,0
35,3091,2,1,33,14,11.76,0
81,2836,3,2,32,13,28.1,0
63,3280,6,2,32,13,27.41,0
114,802,4,1,32,13,7.02,0
98,3169,4,1,31,13,29.92,0
68,163,3,1,32,13,32.25,0
141,1653,3,2,31,13,27.2,0
161,2330,4,2,31,13,11.61,0
20,1484,3,1,31,13,29.68,0
27,2678,2,2,32,13,33.66,0
32,2622,2,1,32,13,12.58,0
36,1991,5,1,32,13,27.09,0
72,951,2,2,31,13,33.03,0
156,2881,2,2,31,13,43.28,0
105,2009,6,2,28,3,23.6,0
75,176,3,2,31,13,51.08,0
11,336,3,2,32,13,15.89,0
162,2515,2,2,31,13,33.25,0
78,3281,2,2,32,13,24.78,0
143,1151,2,1,31,13,2.98,0
8,359,5,1,32,13,47.92,0
64,2546,6,1,31,13,2.34,0
33,2720,2,1,31,13,28.91,0
32,1640,2,2,33,14,51.07,0
29,1996,1,2,31,13,32.92,0
128,1274,3,2,31,13,0.17,0
74,3282,5,2,32,13,42.94,0
45,3090,4,1,31,13,17.68,0
45,3283,2,1,32,13,21.13,0
127,3284,2,1,35,7,33.48,0
21,2187,2,2,31,13,19.17,0
85,2048,3,1,31,13,59.63,0
78,1917,2,2,32,13,2.38,0
35,2895,1,2,32,13,9.53,0
3,2333,3,2,32,13,53.23,0
1,2257,4,1,31,13,5.66,0
107,3285,2,2,31,13,22.66,0
90,282,2,2,32,13,63.27,0
173,3118,5,2,31,13,1.04,0
42,3286,1,2,32,13,68.51,0
39,1061,2,2,32,13,6.66,0
60,517,2,2,31,13,65,0
71,1558,4,2,31,13,32.67,0
107,3287,1,2,31,13,38.31,0
5,3197,1,1,41,11,55.23,0
47,1993,2,2,31,13,34.16,0
128,152,2,2,21,12,67.85,0
36,1892,4,1,32,13,59.63,0
154,1673,4,1,31,13,21.74,0
140,191,3,2,32,13,23.96,0
90,393,4,2,31,13,43.06,0
172,2288,4,2,32,13,50.28,0
65,3288,2,2,31,13,19.04,0
97,385,1,2,32,13,62.32,0
29,2065,3,1,25,1,63,0
172,220,4,1,31,13,14.43,0
7,3073,3,2,32,13,4.52,0
27,3018,5,2,32,13,30.61,0
70,2047,5,1,31,13,20.31,0
158,1740,4,2,32,13,29.18,0
104,868,1,2,31,13,8.29,0
154,3289,4,1,31,13,4.48,0
173,1973,5,2,31,13,0.93,0
86,3290,5,1,32,13,10.61,0
112,91,4,1,31,13,17.95,0
86,3069,3,1,31,13,3.22,0
49,2303,4,1,31,13,48.23,0
33,3291,2,1,32,13,24.55,0
82,1423,2,2,32,13,38.51,0
47,1086,2,2,18,10,14.99,0
47,2463,2,2,35,7,131.34,0
154,790,3,1,32,13,34.73,0
141,1114,2,2,31,13,12.33,0
92,2413,2,2,33,14,6.3,0
99,722,4,1,32,13,18.95,0
75,1908,1,1,31,13,18.55,0
118,684,2,2,32,13,16.96,0
26,3292,3,1,32,13,44.43,0
155,2256,2,1,31,13,65.38,0
169,1882,2,2,32,13,8.49,0
154,1384,4,2,31,13,39.74,0
167,268,2,2,31,13,12.27,0
72,1701,6,2,31,13,15.4,0
60,98,3,2,31,13,28.69,0
47,1460,5,2,32,13,40.47,0
108,1855,5,1,33,14,16.15,0
24,3293,6,2,32,13,22.37,0
8,2936,6,2,31,13,19.45,0
74,1509,4,1,32,13,39.02,0
61,1409,2,2,32,13,5,0
139,3289,4,1,40,1,150.1,0
175,2206,2,1,33,14,69.95,0
131,2558,2,1,31,13,31.33,0
106,1616,4,1,21,12,3.79,0
