step,customer,age,gender,merchant,category,amount,fraud
15,879,4,3,42,12,10156.57,1
81,1878,4,3,42,12,16.9,1
151,1878,4,3,42,12,10063.31,1
25,3255,4,3,42,12,10032.77,1
90,2183,4,2,,12,10172.21,1
11,1855,4,3,,12,10239.62,1
92,4,4,0,0,13,10022.67,0
106,9,4,0,0,13,10040.82,0
46,77,4,0,0,13,10004.27,0
47,128,4,0,0,13,10005.43,0
141,142,4,0,0,13,10024.93,0
168,169,4,0,0,13,10038.55,0
176,248,4,0,0,13,10057.18,0
18,372,4,0,0,13,10018.55,0
133,449,4,0,0,13,360.55,0
96,561,4,0,0,13,10042.28,0
60,698,4,0,0,13,332.5,0
4,953,4,0,0,13,10037.26,0
124,1032,4,0,0,13,10056.71,0
109,1104,4,0,0,13,10039.94,0
101,1280,4,0,0,13,10024.35,0
100,1436,4,0,0,13,10024.87,0
38,1452,4,0,0,13,10040.51,0
62,1506,4,0,0,13,10019.07,0
161,1517,4,0,0,13,10004.36,0
65,1529,4,0,0,13,450.41,0
41,1548,4,0,0,13,10011.01,0
132,1616,4,0,0,13,614.71,0
123,1655,4,0,0,13,10035.73,0
136,1750,4,0,0,13,33.79,0
108,1764,4,0,0,13,10006.32,0
105,1790,4,0,0,13,10009.47,0
78,1911,4,0,0,13,10018.91,0
65,1976,4,0,0,13,10047.08,0
131,2091,4,0,0,13,10014.01,0
39,2101,4,0,0,13,10027.34,0
19,2152,4,0,0,13,10031.61,0
139,2222,4,0,0,13,10023.19,0
12,2296,4,0,0,13,10011.24,0
96,2522,4,0,0,13,10028.37,0
32,2572,4,0,0,13,10014.32,0
155,2584,4,0,0,13,10027.88,0
92,2591,4,0,0,13,10002.15,0
86,2607,4,0,0,13,10019.28,0
26,2621,4,0,0,13,10001.58,0
54,2768,4,0,0,13,10034.31,0
83,2870,4,0,0,13,10009.94,0
25,2933,4,0,0,13,10027.33,0
61,2973,4,0,0,13,16.95,0
45,3042,4,0,0,13,125.93,0
169,3098,4,0,0,13,10027.24,0
68,3256,4,0,0,13,10044.74,0
4,0,4,2,0,13,63.05,0
7,0,4,2,0,13,33.82,0
7,0,4,2,0,13,7.43,0
9,0,4,2,0,13,36.53,0
14,0,4,2,0,13,72.12,0
28,0,4,2,0,13,7.97,0
43,0,4,2,0,13,8.84,0
43,0,4,2,0,13,32.73,0
47,0,4,2,0,13,267.4,0
51,0,4,2,0,13,141.22,0
56,0,4,2,0,13,4.55,0
71,0,4,2,0,13,43.29,0
83,0,4,2,0,13,2.11,0
89,0,4,2,0,13,38.89,0
90,0,4,2,0,13,36.36,0
101,0,4,2,0,13,58.98,0
101,0,4,2,0,13,41.67,0
102,0,4,2,0,13,12.76,0
103,0,4,2,0,13,251.8,0
119,0,4,2,0,13,20.05,0
124,0,4,2,0,13,74.04,0
125,0,4,2,0,13,58.77,0
134,0,4,2,0,13,1.72,0
145,0,4,2,0,13,69.47,0
147,0,4,2,0,13,71.51,0
148,0,4,2,0,13,10025.18,0
151,0,4,2,0,13,835.45,0
153,0,4,2,0,13,49.88,0
161,0,4,2,0,13,10029.11,0
162,0,4,2,0,13,13.92,0
168,0,4,2,0,13,21.94,0
171,0,4,2,0,13,26.75,0
176,0,4,2,0,13,487.7,0
176,0,4,2,0,13,10.59,0
179,0,4,2,0,13,48.17,0
179,0,4,2,0,13,54.03,0
32,112,4,2,0,13,38.72,0
64,226,4,2,0,13,10005.84,0
165,300,4,2,0,13,287.11,0
118,388,4,2,0,13,10002.2,0
18,503,4,2,0,13,28.94,0
88,556,4,2,0,13,363.36,0
166,559,4,2,0,13,228.15,0
39,592,4,2,0,13,480.89,0
1,686,4,2,0,13,85.35,0
62,807,4,2,0,13,60.63,0
117,815,4,2,0,13,22.67,0
157,846,4,2,0,13,34.7,0
133,955,4,2,0,13,331.39,0
142,1012,4,2,0,13,709.73,0
119,1014,4,2,0,13,80.61,0
1,1015,4,2,0,13,402.09,0
55,1015,4,2,0,13,10044.44,0
66,1032,4,2,0,13,38.38,0
144,1114,4,2,0,13,27.94,0
73,1140,4,2,0,13,315.38,0
23,1190,4,2,0,13,10008.83,0
144,1191,4,2,0,13,553.33,0
162,1347,4,2,0,13,10049.54,0
100,1813,4,2,0,13,338.52,0
39,1822,4,2,0,13,463.96,0
116,1822,4,2,0,13,461.05,0
150,1843,4,2,0,13,7.72,0
131,1857,4,2,0,13,34.32,0
32,2055,4,2,0,13,1030.73,0
43,2087,4,2,0,13,25.07,0
65,2087,4,2,0,13,461.55,0
131,2111,4,2,0,13,112.15,0
98,2160,4,2,0,13,701.3,0
81,2222,4,2,0,13,324.5,0
137,2454,4,2,0,13,41.63,0
125,2457,4,2,0,13,28.25,0
90,2500,4,2,0,13,1764.65,0
33,2547,4,2,0,13,48.86,0
1,2684,4,2,0,13,664.01,0
59,2740,4,2,0,13,18.97,0
27,2746,4,2,0,13,10008.86,0
1,2874,4,2,0,13,1580.93,0
99,2931,4,2,0,13,79.44,0
53,2946,4,2,0,13,10009.49,0
15,2947,4,2,0,13,10018.67,0
1,2985,4,2,0,13,271.56,0
34,3059,4,2,0,13,10027.52,0
112,3118,4,2,0,13,35.29,0
111,3271,4,2,0,13,18.67,0
99,3279,4,2,0,13,54.93,0
59,3386,4,2,0,13,45.79,0
117,3386,4,2,0,13,3.02,0
148,3465,4,2,0,13,645.02,0
166,3485,4,2,0,13,298.33,0
2,0,4,3,0,13,10040.46,0
36,0,4,3,0,13,10017.13,0
38,0,4,3,0,13,59.28,0
51,0,4,3,0,13,52.54,0
57,0,4,3,0,13,171.81,0
61,0,4,3,0,13,10011.1,0
71,0,4,3,0,13,41.78,0
75,0,4,3,0,13,107.22,0
77,0,4,3,0,13,203.72,0
80,0,4,3,0,13,116.69,0
81,0,4,3,0,13,906.96,0
83,0,4,3,0,13,24.45,0
95,0,4,3,0,13,3.98,0
96,0,4,3,0,13,137.94,0
100,0,4,3,0,13,697.84,0
102,0,4,3,0,13,685.95,0
102,0,4,3,0,13,716.39,0
103,0,4,3,0,13,53.37,0
103,0,4,3,0,13,13.72,0
104,0,4,3,0,13,4.83,0
110,0,4,3,0,13,45.76,0
112,0,4,3,0,13,325.58,0
112,0,4,3,0,13,10039.27,0
115,0,4,3,0,13,10047.63,0
142,0,4,3,0,13,13,0
144,0,4,3,0,13,20.24,0
147,0,4,3,0,13,114.09,0
161,0,4,3,0,13,516.87,0
114,24,4,3,0,13,1201.13,0
54,95,4,3,0,13,18.07,0
31,136,4,3,0,13,7.58,0
145,167,4,3,0,13,10001.12,0
85,179,4,3,0,13,10022.44,0
124,333,4,3,0,13,289.42,0
115,512,4,3,0,13,10002.39,0
180,557,4,3,0,13,31.82,0
1,606,4,3,0,13,513.71,0
20,752,4,3,0,13,10005.41,0
93,843,4,3,0,13,347.67,0
79,992,4,3,0,13,108.24,0
1,995,4,3,0,13,253.13,0
139,1149,4,3,0,13,10006.64,0
73,1227,4,3,0,13,10055.09,0
1,1436,4,3,0,13,280.8,0
6,1436,4,3,0,13,10031.59,0
89,1467,4,3,0,13,29.78,0
16,1473,4,3,0,13,10020.77,0
1,1501,4,3,0,13,1461.08,0
165,1538,4,3,0,13,10000.24,0
140,1604,4,3,0,13,10.68,0
2,1630,4,3,0,13,10023.15,0
89,1639,4,3,0,13,10.7,0
51,1815,4,3,0,13,1.08,0
147,1829,4,3,0,13,31.39,0
44,1852,4,3,0,13,44.74,0
1,1946,4,3,0,13,200.72,0
101,1995,4,3,0,13,70.16,0
143,2061,4,3,0,13,105.18,0
1,2071,4,3,0,13,443.78,0
167,2089,4,3,0,13,8.83,0
160,2206,4,3,0,13,100.74,0
174,2233,4,3,0,13,561.14,0
169,2278,4,3,0,13,354.79,0
15,2338,4,3,0,13,44.86,0
171,2338,4,3,0,13,10015.92,0
100,2478,4,3,0,13,58.8,0
29,2526,4,3,0,13,403.82,0
75,3042,4,3,0,13,59.16,0
79,3123,4,3,0,13,672.91,0
128,3219,4,3,0,13,36.38,0
49,3301,4,3,0,13,10049.99,0
50,3381,4,3,0,13,25.85,0
15,3382,4,3,0,13,222.07,0
106,3391,4,3,0,13,308.68,0
170,3413,4,3,0,13,10077.53,0
145,3443,4,3,0,13,18.47,0
77,3455,4,3,0,13,10001.37,0
155,3474,4,3,0,13,630.7,0
43,0,4,0,18,13,114.46,0
47,0,4,0,18,13,3.72,0
52,0,4,0,18,13,29.49,0
62,0,4,0,18,13,57.5,0
63,0,4,0,18,13,6.4,0
64,0,4,0,18,13,96.5,0
73,0,4,0,18,13,1614.33,0
79,0,4,0,18,13,13.93,0
81,0,4,0,18,13,33.32,0
99,0,4,0,18,13,3.37,0
110,0,4,0,18,13,16.28,0
113,0,4,0,18,13,17.19,0
114,0,4,0,18,13,12.69,0
116,0,4,0,18,13,16.04,0
117,0,4,0,18,13,22.76,0
130,0,4,0,18,13,36.89,0
144,0,4,0,18,13,58.62,0
164,0,4,0,18,13,34.26,0
164,0,4,0,18,13,9.52,0
170,0,4,0,18,13,24.97,0
175,0,4,0,18,13,47.25,0
178,0,4,0,18,13,19.68,0
158,95,4,0,18,13,17.46,0
147,169,4,0,18,13,4.76,0
55,179,4,0,18,13,261.95,0
41,429,4,0,18,13,23.51,0
94,503,4,0,18,13,34.81,0
38,563,4,0,18,13,38.59,0
41,603,4,0,18,13,31.04,0
174,815,4,0,18,13,59.82,0
157,822,4,0,18,13,12.58,0
64,836,4,0,18,13,14.31,0
164,995,4,0,18,13,677.13,0
106,1058,4,0,18,13,148.51,0
162,1293,4,0,18,13,24.67,0
133,1316,4,0,18,13,26.36,0
118,1477,4,0,18,13,21.38,0
107,1485,4,0,18,13,1.16,0
32,1574,4,0,18,13,4.27,0
126,1610,4,0,18,13,51.52,0
138,1628,4,0,18,13,34.06,0
18,1633,4,0,18,13,84.01,0
166,1653,4,0,18,13,0.81,0
3,1687,4,0,18,13,2.31,0
100,1831,4,0,18,13,52.54,0
70,2153,4,0,18,13,12.69,0
38,2213,4,0,18,13,13.34,0
57,2289,4,0,18,13,9.43,0
155,2289,4,0,18,13,15.87,0
128,2452,4,0,18,13,17.73,0
49,2584,4,0,18,13,33.63,0
89,2743,4,0,18,13,24.04,0
137,3301,4,0,18,13,28.31,0
35,3455,4,0,18,13,2.84,0
68,,4,0,18,13,244.27,0
115,,4,0,18,13,275.08,0
46,0,4,2,18,13,8.73,0
97,0,4,2,18,13,10034.39,0
101,0,4,2,18,13,10043,0
102,0,4,2,18,13,331.97,0
116,0,4,2,18,13,9.09,0
117,0,4,2,18,13,180.78,0
129,0,4,2,18,13,187.95,0
139,0,4,2,18,13,10070.75,0
149,0,4,2,18,13,10055.73,0
157,0,4,2,18,13,192.78,0
163,0,4,2,18,13,11.42,0
176,0,4,2,18,13,10048.52,0
72,10,4,2,18,13,665.2,0
1,112,4,2,18,13,659.41,0
42,152,4,2,18,13,10229.43,0
140,199,4,2,18,13,10071.66,0
73,203,4,2,18,13,10295.89,0
78,247,4,2,18,13,11150.44,0
1,368,4,2,18,13,357.29,0
86,375,4,2,18,13,10208.8,0
81,376,4,2,18,13,10024.63,0
64,471,4,2,18,13,347.52,0
178,471,4,2,18,13,10785.08,0
118,503,4,2,18,13,10266.28,0
24,504,4,2,18,13,10268.4,0
27,504,4,2,18,13,10285.4,0
86,516,4,2,18,13,10337.3,0
85,563,4,2,18,13,105.49,0
1,574,4,2,18,13,428.5,0
89,594,4,2,18,13,10480.32,0
153,651,4,2,18,13,10053.69,0
178,693,4,2,18,13,10386.67,0
100,731,4,2,18,13,10231.69,0
166,738,4,2,18,13,225.33,0
131,815,4,2,18,13,10103.68,0
174,836,4,2,18,13,45.71,0
123,848,4,2,18,13,29.37,0
77,876,4,2,18,13,293.83,0
166,876,4,2,18,13,10235.61,0
,882,4,2,18,13,10289.54,0
106,887,4,2,18,13,10204.38,0
1,909,4,2,18,13,288.66,0
131,971,4,2,18,13,10050.08,0
137,971,4,2,18,13,10208.29,0
81,1045,4,2,18,13,10049.09,0
174,1129,4,2,18,13,10743.14,0
43,1189,4,2,18,13,633.1,0
97,1251,4,2,18,13,,0
134,1298,4,2,18,13,111.21,0
87,1308,4,2,18,13,10120.54,0
79,1329,4,2,18,13,10227.34,0
81,1338,4,2,18,13,2.09,0
115,1397,4,2,18,13,9.45,0
93,1409,4,2,18,13,46.19,0
152,1411,4,2,18,13,1.92,0
32,1477,4,2,18,13,10308.62,0
65,1517,4,2,18,13,10400.7,0
150,1609,4,2,18,13,10193.29,0
1,1622,4,2,18,13,146.65,0
86,1622,4,2,18,13,37.06,0
133,1628,4,2,18,13,10196.38,0
132,1632,4,2,18,13,10700.03,0
82,1640,4,2,18,13,553.27,0
65,1681,4,2,18,13,11034.82,0
1,1702,4,2,18,13,8.22,0
67,1713,4,2,18,13,10276.31,0
1,1727,4,2,18,13,230.73,0
134,1754,4,2,18,13,187.25,0
43,1764,4,2,18,13,94.53,0
114,1764,4,2,18,13,4917.98,0
117,1771,4,2,18,13,10127.75,0
180,1771,4,2,18,13,10291.62,0
1,1784,4,2,18,13,72.62,0
150,1813,4,2,18,13,49.88,0
157,1813,4,2,18,13,11566.97,0
164,1858,4,2,18,13,10357.77,0
169,1858,4,2,18,13,10300.44,0
152,1871,4,2,18,13,10825.64,0
153,1917,4,2,18,13,11008.02,0
104,1921,4,2,18,13,10182.95,0
140,1921,4,2,18,13,10131.76,0
128,1928,4,2,18,13,12657.35,0
107,1934,4,2,18,13,10032.49,0
15,1983,4,2,18,13,242.69,0
1,1994,4,2,18,13,10758.73,0
98,1994,4,2,18,13,4757.63,0
59,2097,4,2,18,13,10743.27,0
75,2097,4,2,18,13,10302.67,0
141,2099,4,2,18,13,68.65,0
168,2099,4,2,18,13,,0
135,2116,4,2,18,13,679.44,0
148,2116,4,2,18,13,10466.62,0
83,2153,4,2,18,13,10610.59,0
88,2154,4,2,18,13,10014.15,0
1,2222,4,2,18,13,99.08,0
57,2231,4,2,18,13,10000.19,0
1,2249,4,2,18,13,269.83,0
1,2249,4,2,18,13,244.73,0
1,2330,4,2,18,13,161.07,0
138,2332,4,2,18,13,10003.91,0
1,2366,4,2,18,13,339.73,0
153,2366,4,2,18,13,38.11,0
142,2415,4,2,18,13,323.64,0
1,2434,4,2,18,13,393.62,0
66,2457,4,2,18,13,3605.97,0
123,2457,4,2,18,13,18.42,0
81,2517,4,2,18,13,10518.69,0
16,2547,4,2,18,13,44.58,0
41,2547,4,2,18,13,10410.79,0
104,2547,4,2,18,13,31.62,0
47,2610,4,2,18,13,413.81,0
56,2621,4,2,18,13,,0
117,2684,4,2,18,13,10022.22,0
175,2691,4,2,18,13,10220.31,0
1,2718,4,2,18,13,336.94,0
78,2743,4,2,18,13,10209.39,0
37,2763,4,2,18,13,269.68,0
15,2853,4,2,18,13,41.35,0
61,2870,4,2,18,13,10100.58,0
80,2893,4,2,18,13,10255.93,0
171,2946,4,2,18,13,10370.08,0
98,3030,4,2,18,13,224.7,0
142,3030,4,2,18,13,10588.31,0
111,3059,4,2,18,13,10229.62,0
70,3096,4,2,18,13,13458.16,0
39,3330,4,2,18,13,10731.41,0
172,3394,4,2,18,13,10104.44,0
170,3401,4,2,18,13,10004.1,0
1,3431,4,2,18,13,23.54,0
67,3431,4,2,18,13,10272.09,0
1,3465,4,2,18,13,702.46,0
86,3490,4,2,18,13,10229.38,0
55,,4,2,18,13,10425.25,0
59,0,4,3,18,13,134.69,0
60,0,4,3,18,13,322.77,0
69,0,4,3,18,13,10057.77,0
82,0,4,3,18,13,224.2,0
83,0,4,3,18,13,418.55,0
88,0,4,3,18,13,132.99,0
99,0,4,3,18,13,412.45,0
102,0,4,3,18,13,319.7,0
109,0,4,3,18,13,89.38,0
121,0,4,3,18,13,389.39,0
126,0,4,3,18,13,147.57,0
128,0,4,3,18,13,265.94,0
130,0,4,3,18,13,10004.11,0
150,0,4,3,18,13,345.39,0
155,0,4,3,18,13,674.11,0
172,0,4,3,18,13,459.82,0
180,0,4,3,18,13,200.13,0
81,18,4,3,18,13,850.9,0
100,18,4,3,18,13,22.59,0
130,24,4,3,18,13,759.86,0
77,39,4,3,18,13,437.42,0
87,39,4,3,18,13,10029.94,0
54,89,4,3,18,13,10026.82,0
90,95,4,3,18,13,10793.44,0
171,109,4,3,18,13,16.09,0
53,140,4,3,18,13,308.69,0
154,140,4,3,18,13,10450.11,0
100,244,4,3,18,13,21.12,0
110,356,4,3,18,13,10394.31,0
68,455,4,3,18,13,10378.02,0
170,455,4,3,18,13,10099.82,0
178,537,4,3,18,13,10134.77,0
140,599,4,3,18,13,68.33,0
31,603,4,3,18,13,10015.06,0
123,649,4,3,18,13,10.42,0
145,668,4,3,18,13,10847.9,0
117,696,4,3,18,13,10717.77,0
67,698,4,3,18,13,10006.08,0
109,761,4,3,18,13,5.83,0
,844,4,3,18,13,10290.15,0
160,956,4,3,18,13,10126.51,0
119,981,4,3,18,13,228.32,0
166,995,4,3,18,13,10047.22,0
157,1044,4,3,18,13,10153.08,0
77,1065,4,3,18,13,40.97,0
119,1065,4,3,18,13,10018.94,0
175,1101,4,3,18,13,254.29,0
86,1149,4,3,18,13,10050.79,0
91,1166,4,3,18,13,10120.43,0
35,1180,4,3,18,13,10126.01,0
99,1216,4,3,18,13,64.69,0
105,1216,4,3,18,13,10546.4,0
172,1222,4,3,18,13,10334.54,0
140,1279,4,3,18,13,10308.71,0
99,1280,4,3,18,13,10175.45,0
106,1281,4,3,18,13,10465.82,0
113,1282,4,3,18,13,10506.64,0
19,1369,4,3,18,13,47.29,0
90,1369,4,3,18,13,10125.61,0
63,1407,4,3,18,13,10085.96,0
27,1417,4,3,18,13,19.65,0
1,1473,4,3,18,13,37.68,0
180,1473,4,3,18,13,646.15,0
1,1485,4,3,18,13,341.27,0
56,1534,4,3,18,13,,0
96,1562,4,3,18,13,10490.99,0
167,1562,4,3,18,13,10057.14,0
150,1608,4,3,18,13,10019.92,0
1,1633,4,3,18,13,1178.21,0
107,1633,4,3,18,13,31.36,0
125,1705,4,3,18,13,13881.78,0
151,1705,4,3,18,13,10444.42,0
146,1730,4,3,18,13,10132.21,0
130,1796,4,3,18,13,10530.16,0
71,1831,4,3,18,13,10143.35,0
57,1855,4,3,18,13,10383.12,0
113,1855,4,3,18,13,10393.39,0
158,1855,4,3,18,13,10012.63,0
166,1881,4,3,18,13,10327.28,0
36,1887,4,3,18,13,10059.43,0
170,1887,4,3,18,13,37.12,0
69,1911,4,3,18,13,10053.9,0
83,1946,4,3,18,13,230.5,0
113,1951,4,3,18,13,10266.77,0
176,1952,4,3,18,13,10018.95,0
63,1984,4,3,18,13,10207.4,0
108,1984,4,3,18,13,46.36,0
50,1995,4,3,18,13,0.95,0
17,2190,4,3,18,13,1067.64,0
1,2218,4,3,18,13,568.71,0
145,2218,4,3,18,13,1.97,0
79,2226,4,3,18,13,638.88,0
68,2241,4,3,18,13,10370.77,0
145,2275,4,3,18,13,10230.87,0
16,2282,4,3,18,13,10817.28,0
64,2289,4,3,18,13,10033.24,0
143,2309,4,3,18,13,446.07,0
158,2408,4,3,18,13,255.61,0
162,2408,4,3,18,13,10000.33,0
140,2478,4,3,18,13,10215.91,0
142,2543,4,3,18,13,166.4,0
98,2728,4,3,18,13,10301.72,0
156,2728,4,3,18,13,,0
23,2732,4,3,18,13,10253.53,0
130,2784,4,3,18,13,11130.3,0
65,2872,4,3,18,13,10566.31,0
102,2986,4,3,18,13,10468.62,0
21,3176,4,3,18,13,10085.46,0
106,3176,4,3,18,13,10678.3,0
111,3176,4,3,18,13,68.56,0
134,3243,4,3,18,13,10061.58,0
152,3256,4,3,18,13,480.89,0
157,3265,4,3,18,13,8.34,0
156,3278,4,3,18,13,10062.4,0
164,3278,4,3,18,13,10016.5,0
173,3278,4,3,18,13,10288.94,0
7,3320,4,3,18,13,10885.85,0
156,3382,4,3,18,13,10112.34,0
179,3391,4,3,18,13,10341.64,0
138,3456,4,3,18,13,67.81,0
157,3456,4,3,18,13,548.79,0
150,3473,4,3,18,13,45.34,0
81,3519,4,3,18,13,10503.72,0
92,,4,3,18,13,10190.53,0
116,,4,3,18,13,10275.18,0
20,1198,4,,18,13,10088.44,0
79,1921,4,,18,13,10241.7,0
59,2071,4,,18,13,10381.08,0
8,2768,4,,18,13,14762.5,0
144,3281,4,,18,13,10241.47,0
1,0,4,0,30,13,45.28,0
2,0,4,0,30,13,9.94,0
7,0,4,0,30,13,283.31,0
25,0,4,0,30,13,88.45,0
27,0,4,0,30,13,46.46,0
28,0,4,0,30,13,13.98,0
43,0,4,0,30,13,34.61,0
71,0,4,0,30,13,46.5,0
78,0,4,0,30,13,11.58,0
83,0,4,0,30,13,37.48,0
84,0,4,0,30,13,73.23,0
102,0,4,0,30,13,24.53,0
130,0,4,0,30,13,35.61,0
143,0,4,0,30,13,41.92,0
145,0,4,0,30,13,27.85,0
27,512,4,0,30,13,16.51,0
85,517,4,0,30,13,175.35,0
69,887,4,0,30,13,7.67,0
108,1399,4,0,30,13,57.02,0
142,1411,4,0,30,13,14.56,0
48,1616,4,0,30,13,30.68,0
24,1944,4,0,30,13,12.29,0
131,1976,4,0,30,13,662.12,0
165,2243,4,0,30,13,31.73,0
26,2697,4,0,30,13,102.64,0
100,2757,4,0,30,13,42.47,0
1,3381,4,0,30,13,157.1,0
1,0,4,2,30,13,310.76,0
19,0,4,2,30,13,680.88,0
53,0,4,2,30,13,608.32,0
63,0,4,2,30,13,16.53,0
71,0,4,2,30,13,10014.51,0
94,0,4,2,30,13,837.7,0
137,0,4,2,30,13,460.33,0
143,0,4,2,30,13,85.83,0
159,0,4,2,30,13,41.49,0
173,19,4,2,30,13,31.56,0
1,142,4,2,30,13,257.28,0
75,197,4,2,30,13,10011.77,0
1,203,4,2,30,13,47.82,0
87,222,4,2,30,13,10137.49,0
97,222,4,2,30,13,368.75,0
37,292,4,2,30,13,10091.07,0
86,292,4,2,30,13,350.71,0
83,300,4,2,30,13,10390.21,0
48,324,4,2,30,13,10696.33,0
1,388,4,2,30,13,10411.01,0
30,389,4,2,30,13,4.86,0
153,562,4,2,30,13,10526.32,0
120,576,4,2,30,13,13200.68,0
1,713,4,2,30,13,424.97,0
62,728,4,2,30,13,17.94,0
80,848,4,2,30,13,10002.87,0
,860,4,2,30,13,10745.79,0
64,887,4,2,30,13,10792.73,0
41,909,4,2,30,13,10222.22,0
143,921,4,2,30,13,10565.11,0
50,945,4,2,30,13,10084.09,0
41,955,4,2,30,13,10571.8,0
43,1127,4,2,30,13,10166.3,0
63,1198,4,2,30,13,20.07,0
18,1329,4,2,30,13,10075.55,0
42,1338,4,2,30,13,718.03,0
18,1397,4,2,30,13,10499.07,0
24,1404,4,2,30,13,10506.11,0
42,1409,4,2,30,13,10465.48,0
111,1411,4,2,30,13,479.75,0
82,1446,4,2,30,13,10216.05,0
16,1506,4,2,30,13,10646.11,0
175,1508,4,2,30,13,14.91,0
113,1518,4,2,30,13,,0
3,1526,4,2,30,13,10333.93,0
96,1526,4,2,30,13,2.08,0
127,1575,4,2,30,13,48.59,0
120,1591,4,2,30,13,10126.16,0
2,1610,4,2,30,13,10344.58,0
95,1616,4,2,30,13,10134.41,0
147,1616,4,2,30,13,10267.16,0
172,1687,4,2,30,13,10353.62,0
7,1723,4,2,30,13,10187.65,0
109,1723,4,2,30,13,18.12,0
65,1727,4,2,30,13,10037.4,0
13,1754,4,2,30,13,10862.03,0
11,1764,4,2,30,13,73.15,0
53,1784,4,2,30,13,36.94,0
71,1790,4,2,30,13,23.61,0
13,1915,4,2,30,13,10028.85,0
64,1976,4,2,30,13,38.29,0
1,2046,4,2,30,13,12489.27,0
15,2046,4,2,30,13,10099.52,0
170,2064,4,2,30,13,10596.13,0
23,2097,4,2,30,13,10424.47,0
164,2097,4,2,30,13,10029.61,0
170,2153,4,2,30,13,10123.33,0
59,2154,4,2,30,13,10632.59,0
77,2198,4,2,30,13,26.17,0
85,2198,4,2,30,13,10823.2,0
30,2209,4,2,30,13,167.34,0
149,2253,4,2,30,13,10210.95,0
84,2320,4,2,30,13,10240.98,0
88,2320,4,2,30,13,33.13,0
144,2333,4,2,30,13,374.24,0
151,2354,4,2,30,13,10189.91,0
125,2511,4,2,30,13,23.29,0
75,2517,4,2,30,13,164.92,0
84,2588,4,2,30,13,,0
1,2607,4,2,30,13,209.3,0
8,2610,4,2,30,13,10394.76,0
38,2641,4,2,30,13,10264.99,0
103,2641,4,2,30,13,869.23,0
5,2684,4,2,30,13,10806.61,0
70,2750,4,2,30,13,10039.54,0
106,2800,4,2,30,13,10344.4,0
1,2853,4,2,30,13,404.01,0
121,2874,4,2,30,13,10204.85,0
147,2915,4,2,30,13,31.61,0
7,2947,4,2,30,13,,0
35,3013,4,2,30,13,10019.13,0
67,3013,4,2,30,13,262.65,0
79,3075,4,2,30,13,10025.32,0
30,3096,4,2,30,13,10499.19,0
93,3177,4,2,30,13,149.34,0
45,3271,4,2,30,13,92.57,0
129,3386,4,2,30,13,10393.39,0
1,3426,4,2,30,13,33.59,0
6,3431,4,2,30,13,10128.92,0
1,0,4,3,30,13,92.43,0
14,0,4,3,30,13,256.93,0
23,0,4,3,30,13,10036.79,0
35,0,4,3,30,13,601.55,0
79,0,4,3,30,13,355.82,0
128,0,4,3,30,13,254.06,0
88,4,4,3,30,13,10137.08,0
22,61,4,3,30,13,10328.99,0
43,72,4,3,30,13,10437.41,0
84,72,4,3,30,13,10380.41,0
104,72,4,3,30,13,10286.56,0
92,77,4,3,30,13,17.31,0
124,77,4,3,30,13,10601.29,0
14,89,4,3,30,13,865.05,0
142,89,4,3,30,13,3959.44,0
1,157,4,3,30,13,217.55,0
116,280,4,3,30,13,10541.66,0
14,299,4,3,30,13,26.28,0
49,299,4,3,30,13,10234.7,0
95,305,4,3,30,13,56.06,0
157,430,4,3,30,13,10773.13,0
160,430,4,3,30,13,1.82,0
1,468,4,3,30,13,333.82,0
33,537,4,3,30,13,10141.91,0
78,537,4,3,30,13,10193.46,0
,683,4,3,30,13,10078.51,0
117,697,4,3,30,13,657.64,0
149,729,4,3,30,13,10191.35,0
11,790,4,3,30,13,43.4,0
23,844,4,3,30,13,10147.15,0
117,992,4,3,30,13,10386.76,0
132,1021,4,3,30,13,3190.84,0
15,1058,4,3,30,13,12757.95,0
88,1104,4,3,30,13,10600.34,0
100,1186,4,3,30,13,148.87,0
80,1250,4,3,30,13,134.47,0
55,1279,4,3,30,13,10063.11,0
86,1327,4,3,30,13,17.52,0
104,1361,4,3,30,13,10701.03,0
52,1501,4,3,30,13,10601.08,0
96,1501,4,3,30,13,10645.68,0
89,1602,4,3,30,13,10249.76,0
3,1604,4,3,30,13,10297.93,0
165,1611,4,3,30,13,29.7,0
27,1630,4,3,30,13,10142.17,0
72,1635,4,3,30,13,10061.51,0
12,1639,4,3,30,13,11.6,0
7,1662,4,3,30,13,33.31,0
84,1699,4,3,30,13,10239.43,0
121,1699,4,3,30,13,10218.82,0
53,1730,4,3,30,13,10353.62,0
16,1746,4,3,30,13,10026.63,0
53,1750,4,3,30,13,,0
93,1815,4,3,30,13,10032.97,0
7,1831,4,3,30,13,23.75,0
145,1854,4,3,30,13,10013.88,0
1,2043,4,3,30,13,487.24,0
79,2044,4,3,30,13,10259.92,0
132,2089,4,3,30,13,10641.54,0
32,2131,4,3,30,13,10244.46,0
44,2152,4,3,30,13,,0
70,2187,4,3,30,13,11187.12,0
129,2206,4,3,30,13,10026.1,0
142,2278,4,3,30,13,113.48,0
15,2309,4,3,30,13,168.2,0
36,2319,4,3,30,13,328.56,0
67,2469,4,3,30,13,10395.67,0
14,2478,4,3,30,13,10432.62,0
69,2543,4,3,30,13,17.71,0
,2584,4,3,30,13,10475.9,0
1,2639,4,3,30,13,53.48,0
73,2709,4,3,30,13,10006.17,0
